id_usuario,id_sesion,nombre_evento,timestamp_evento,pais,dispositivo,fuente_referencia,categoria_producto
user_164,3d382789-712a-44bf-8ca5-a0d3694f8407,add_payment_info,2025-04-09,Mexico,desktop,social,Moda
user_2785,87c82a47-c309-4070-933f-6bfa71cc5448,begin_checkout,2025-06-29,Mexico,desktop,social,Hogar
user_1524,c0b0f850-9683-4d71-a36f-29b31bb7027a,first_visit,2025-03-06,Mexico,mobile,social,Hogar
user_7351,db5aeafe-261f-4f71-bafc-9e2834a6374b,purchase,2025-02-20,Argentina,desktop,social,Electronica
user_2830,5c3507c8-264f-4b1a-ad56-d02f1a2aabf0,select_item,2025-01-28,Colombia,desktop,paid_search,Electronica
user_4146,616a9f77-ff88-486b-9364-ebb18ac997ac,add_to_cart,2025-05-04,Colombia,mobile,paid_search,Moda
user_5887,3467de43-d0f3-4474-a3b1-b86285c00da8,add_payment_info,2025-06-04,Mexico,desktop,organic,Electronica
user_801,d424943a-31ea-4f33-90df-efab25bdd5a4,begin_checkout,2025-06-18,Mexico,desktop,organic,Electronica
user_6194,437518da-796d-4900-9c0c-448f2d8d0057,add_payment_info,2025-04-05,Mexico,desktop,organic,Moda
user_4771,3061cfe4-58e6-4479-8d81-b6da93be6618,first_visit,2025-06-25,Colombia,desktop,organic,Electronica
user_6934,3829674f-c9b3-48f1-adf3-391160dec6fe,select_item,2025-05-17,Argentina,mobile,social,Electronica
user_7729,a4a48510-52ca-4ee3-8c60-542d6e3590b0,begin_checkout,2025-02-06,Colombia,desktop,organic,Moda
user_3499,ed7475a8-c819-4258-8a06-9319ae1ea31a,select_item,2025-03-31,Colombia,desktop,paid_search,Electronica
user_5700,979355bb-9f96-40e6-b10c-ee7699405e23,first_visit,2025-02-06,Argentina,desktop,social,Hogar
user_4149,50721967-0720-446d-bd0f-c6bf70cdbb45,purchase,2025-02-16,Colombia,desktop,paid_search,Hogar
user_405,1a17a104-7fc3-4661-a1af-2d7f6b7ca668,begin_checkout,2025-02-11,Argentina,mobile,social,Electronica
user_5659,d59b7a9d-0c04-48ec-9926-ec2a1e48dfe1,add_payment_info,2025-06-04,Argentina,desktop,social,Hogar
user_5631,4a78e462-3290-4c6b-a547-c05b5caf5cf0,first_visit,2025-05-25,Mexico,mobile,social,Hogar
user_6535,a40080f4-e668-4a7b-979b-8d6908bdf1d1,add_payment_info,2025-01-18,Mexico,desktop,paid_search,Moda
user_4388,c0ab9abb-3bd5-4561-ad7e-82ea73dafcdc,first_visit,2025-01-30,Colombia,desktop,social,Moda
user_2711,4e622cb3-1015-4e62-9a60-a6f3e8feac7f,add_payment_info,2025-06-20,Argentina,mobile,paid_search,Electronica
user_7646,8f01d9e5-9e4b-486e-b664-35b6194e5460,purchase,2025-05-17,Colombia,mobile,organic,Electronica
user_4153,98ea9bbb-8351-40c6-aef4-d8bf3e974a9c,add_payment_info,2025-06-25,Mexico,desktop,social,Hogar
user_6642,9cd6c526-8eed-432a-b2b5-7b729d190785,first_visit,2025-03-10,Colombia,mobile,paid_search,Hogar
user_889,738b6311-a956-4a68-ab07-ab3037d853d3,select_item,2025-01-14,Colombia,desktop,paid_search,Moda
user_4328,8deb0ec7-078e-4126-84ab-230fa72cb3c2,begin_checkout,2025-01-02,Mexico,mobile,organic,Electronica
user_5483,e850fd3f-07e4-49b1-a08b-6a5d8da41ffb,add_to_cart,2025-02-04,Argentina,mobile,organic,Electronica
user_3527,a33d4abb-9b9b-435f-a56a-8e6f01ca45d8,add_to_cart,2025-04-03,Mexico,mobile,paid_search,Electronica
user_3592,33ac3fe3-9cf1-4f64-8c83-5bd9156d0823,purchase,2025-02-07,Mexico,desktop,organic,Hogar
user_1165,02e33c0f-c00f-42a6-b7d4-22ba964ba0a8,add_to_cart,2025-01-09,Mexico,desktop,social,Electronica
user_7813,cf98358a-5cc5-4ff1-b714-696098f3468c,add_to_cart,2025-05-07,Mexico,desktop,organic,Electronica
user_7993,8b0780e4-e9db-456d-bf2f-1539cc3d075e,begin_checkout,2025-03-10,Colombia,desktop,social,Moda
user_5398,848eec0d-a188-471a-b32b-eefa6a04a51d,add_to_cart,2025-02-19,Mexico,mobile,social,Electronica
user_5613,d461920c-bf2a-4ad5-9b2e-65d2c8c1c0e0,begin_checkout,2025-03-15,Colombia,mobile,organic,Moda
user_3432,f5a378ff-eab0-4cac-a0bd-931a4a83988c,add_to_cart,2025-04-22,Argentina,mobile,paid_search,Hogar
user_799,c95a3f87-703c-4d82-a2a6-c4825abfb076,add_to_cart,2025-03-11,Mexico,desktop,social,Hogar
user_7356,80e45c2d-3bc4-4632-adc4-687b82cce85b,purchase,2025-05-18,Colombia,mobile,social,Hogar
user_6309,bec89482-16b7-4a10-92fb-7ca51fd8dab9,first_visit,2025-06-16,Mexico,desktop,paid_search,Electronica
user_5680,0e7795d2-26a6-4823-aba3-338174d220c2,purchase,2025-02-01,Mexico,mobile,organic,Moda
user_6613,c15983bc-2175-4319-910a-17bf9471c4b2,select_item,2025-05-10,Mexico,mobile,social,Electronica
user_4020,5f3a482f-89a7-4224-a88b-e80c27e102d2,begin_checkout,2025-04-14,Mexico,desktop,organic,Moda
user_6158,e32ff7e4-276d-4148-88e9-dbe5c2cd90ad,add_to_cart,2025-05-15,Colombia,desktop,social,Electronica
user_3452,fd23744b-9435-46d6-92e7-b4efb7ef78b8,first_visit,2025-03-07,Mexico,desktop,social,Moda
user_3994,1835f708-faca-452d-ab7e-ca1329384af4,select_item,2025-02-02,Mexico,desktop,organic,Electronica
user_2943,bd6b8e69-3c08-4daa-bd1f-44635d5303c8,first_visit,2025-04-02,Mexico,mobile,social,Electronica
user_1271,d83b16b7-c6b6-41b2-b218-9b6fd574c6e2,first_visit,2025-04-12,Colombia,desktop,social,Electronica
user_6121,3fde0cb6-b6c9-4dad-aabd-aedccaabc983,begin_checkout,2025-02-25,Argentina,mobile,paid_search,Hogar
user_4327,bf858039-7657-4f56-9fb3-c05793789195,purchase,2025-04-24,Argentina,mobile,organic,Moda
user_6781,62cadec2-932e-45e8-adc5-2c0fede783f6,purchase,2025-05-29,Mexico,mobile,paid_search,Moda
user_7210,04eebbe0-058f-4ead-b3d9-0db3eefc75fa,add_payment_info,2025-05-31,Colombia,desktop,social,Moda
user_645,d29bfa6b-3cbf-47c6-9499-3eba506d2a9e,select_item,2025-04-29,Colombia,desktop,social,Moda
user_457,0067f7b0-2f67-4448-be66-c1c44034113c,add_to_cart,2025-03-02,Mexico,desktop,organic,Hogar
user_1623,27d89e88-3d94-460f-9842-4711e15b9312,add_payment_info,2025-05-18,Mexico,mobile,paid_search,Moda
user_2499,b75ceb2c-331e-466b-b6ed-51b2b65fb4e7,begin_checkout,2025-05-22,Mexico,desktop,organic,Hogar
user_7923,9f463507-8221-48ff-bc2e-2feb1fbd3d7d,first_visit,2025-01-06,Mexico,desktop,social,Electronica
user_2733,e1614f66-9ae0-4c92-8a7a-06543b5787e6,first_visit,2025-04-01,Mexico,desktop,organic,Electronica
user_3622,f6624771-fbee-4aa1-a43d-51056f2be70c,select_item,2025-02-13,Mexico,mobile,organic,Hogar
user_958,5d51c332-ea7d-4c8f-b6d7-7fcc7a45fcf2,add_payment_info,2025-05-22,Colombia,mobile,social,Electronica
user_6141,4e1f8c3e-5b62-4ec1-8546-ff7111ef49b5,select_item,2025-03-29,Colombia,mobile,social,Hogar
user_3677,fdf03ad2-9bfe-486f-a0fe-fa1004b0210a,purchase,2025-01-02,Argentina,desktop,social,Hogar
user_7281,852ef9a1-cb50-4711-8c23-0e1e2e6e2b28,add_to_cart,2025-06-07,Argentina,mobile,paid_search,Electronica
user_5778,7689c926-f22c-4c48-80a7-0d99024e85df,first_visit,2025-04-15,Argentina,desktop,paid_search,Moda
user_898,ce734a61-73f3-4654-b907-14a79d5efdd0,add_to_cart,2025-03-31,Colombia,desktop,paid_search,Hogar
user_3640,0a5ac8f6-2987-4a8a-9b43-605b323690f8,add_to_cart,2025-04-12,Colombia,mobile,social,Electronica
user_7421,48e21948-1459-40d8-bc98-962054010524,first_visit,2025-05-19,Colombia,mobile,paid_search,Hogar
user_3386,74952a3c-8525-4955-93dd-6f4aeb499eeb,select_item,2025-04-08,Mexico,desktop,paid_search,Moda
user_3832,d8ac5d21-3202-423f-8799-e921ab17faa1,begin_checkout,2025-03-22,Colombia,desktop,organic,Moda
user_5585,7b0b43f7-f27d-46d7-b73c-f69a46ab43f1,add_payment_info,2025-01-30,Mexico,desktop,social,Electronica
user_2297,ca0116b8-d73d-4c80-9776-b16785f9b48b,first_visit,2025-05-20,Mexico,desktop,social,Electronica
user_5643,d15e3d81-cf8a-409f-9b93-744ab6cc3550,purchase,2025-06-09,Mexico,desktop,social,Electronica
user_2326,a19c45f5-21ae-42d3-822e-d6475596a414,first_visit,2025-01-05,Mexico,desktop,social,Moda
user_1716,4e2b0b89-80f7-47c6-82a2-157fd9e32c2c,first_visit,2025-02-02,Argentina,desktop,social,Hogar
user_827,cf168d2d-0ece-43c7-b87c-085bd957bc6f,add_payment_info,2025-06-22,Mexico,mobile,organic,Electronica
user_6377,9b736404-7b77-41c0-9b4e-a65afcc362a6,first_visit,2025-06-27,Argentina,mobile,paid_search,Moda
user_6682,4fcb170c-ea2f-4585-981e-5db20c863764,add_payment_info,2025-03-16,Argentina,desktop,organic,Moda
user_7121,04b2a99f-2bdc-4df9-8b9b-70280a2ace4b,add_to_cart,2025-04-24,Colombia,mobile,paid_search,Electronica
user_7414,2c733be6-ddf4-46ae-b785-9da822e4fb76,add_to_cart,2025-02-13,Colombia,desktop,organic,Hogar
user_993,08424ce4-5104-4bc2-975f-74ba0846b674,select_item,2025-02-26,Colombia,desktop,paid_search,Moda
user_4488,e41bb81d-5bd2-4004-9269-4677bc39e30f,begin_checkout,2025-02-12,Colombia,mobile,social,Hogar
user_2030,1d86aea1-3539-4533-a303-a292011d12a4,begin_checkout,2025-02-26,Mexico,desktop,paid_search,Hogar
user_3909,4da37139-6ca3-499a-8ff6-48090572b87a,add_to_cart,2025-05-13,Colombia,mobile,social,Moda
user_1887,97385b08-5159-4fa4-b467-5aeca562b0f5,add_payment_info,2025-05-17,Argentina,mobile,social,Electronica
user_6434,84843d3e-5f0a-4349-b616-2322714af3c5,select_item,2025-04-26,Mexico,desktop,paid_search,Hogar
user_5889,60e1abb6-624f-4b74-849e-449f663750c0,begin_checkout,2025-04-25,Argentina,desktop,social,Hogar
user_2009,dfa3d1a3-7e5f-4afe-8102-bd5c84b26226,begin_checkout,2025-04-19,Colombia,desktop,paid_search,Hogar
user_5717,d5d9b801-7c74-4f8a-97c2-9c0793260599,begin_checkout,2025-05-28,Argentina,mobile,organic,Hogar
user_3013,8f0e7093-82af-417b-9de1-9e81a7437e89,add_to_cart,2025-03-01,Colombia,mobile,organic,Hogar
user_6704,4c549e68-6964-41ff-985f-25bcb3ecf14c,first_visit,2025-05-31,Mexico,mobile,paid_search,Electronica
user_3239,18d5e35f-d943-4336-b47a-060e6177dc30,purchase,2025-06-09,Colombia,desktop,paid_search,Moda
user_2697,d312b4f1-237e-4fad-99fc-f139ec2f6eed,first_visit,2025-05-13,Argentina,desktop,paid_search,Electronica
user_5922,5ea2c5f1-708d-424a-be3b-985a2bf1a438,purchase,2025-01-15,Colombia,mobile,social,Moda
user_4617,f79a5e49-b389-449e-9661-bd9a7775a507,first_visit,2025-04-11,Argentina,mobile,paid_search,Electronica
user_5676,a83787e1-a67a-4a39-9ee6-1096a2b2fe51,begin_checkout,2025-05-13,Mexico,mobile,social,Moda
user_1568,d2e2503d-53b2-43c0-b501-cd73c69b6171,first_visit,2025-02-04,Argentina,mobile,social,Hogar
user_2875,3eb144c1-8d26-4ca2-b9e5-77864126cf5c,first_visit,2025-01-17,Mexico,desktop,organic,Hogar
user_6591,e6b7c469-d60b-4366-b0ae-7326c555270a,first_visit,2025-02-24,Mexico,mobile,social,Hogar
user_2030,1db5701b-8569-4eb5-8ddc-2e4f4094720d,select_item,2025-02-07,Mexico,desktop,paid_search,Moda
user_1531,83e5894e-2e78-4c46-a8be-7991faf812b7,add_to_cart,2025-04-04,Argentina,desktop,social,Hogar
user_7552,7c24bd0a-8838-4e09-aec9-13c73947b9f0,purchase,2025-03-26,Colombia,desktop,organic,Hogar
user_4608,87debdde-1072-4d9c-a4e6-a443d288850e,first_visit,2025-01-20,Mexico,desktop,paid_search,Hogar
user_6047,3b1c59cf-9349-4e60-9585-e0b58aca28af,first_visit,2025-04-27,Colombia,mobile,social,Electronica
user_4856,4bd3dde5-4a99-459e-a593-4ed2f852f43e,begin_checkout,2025-01-02,Mexico,mobile,paid_search,Hogar
user_1473,aba221a2-ccf9-4ffd-aa2c-483ea0a7f1c2,add_to_cart,2025-05-26,Mexico,mobile,paid_search,Electronica
user_7826,71e1c2b3-9041-451f-8a6f-d75f41a1599c,first_visit,2025-02-01,Mexico,mobile,social,Electronica
user_6360,1196ccd6-9be2-40cd-a38d-8770aa769ca6,begin_checkout,2025-04-03,Mexico,desktop,paid_search,Hogar
user_5482,c3634086-4ae0-4999-885e-f17442c9b31a,add_to_cart,2025-05-28,Colombia,mobile,paid_search,Electronica
user_4959,b7e64b67-7564-48eb-84bd-44f8df7dd0fc,first_visit,2025-06-21,Colombia,desktop,organic,Moda
user_5497,31023723-8f24-49be-a3a8-a0e0371b3b61,begin_checkout,2025-02-25,Mexico,desktop,social,Moda
user_7707,8507b59e-bdf5-467f-86f5-179a9d0cc255,begin_checkout,2025-01-17,Mexico,desktop,paid_search,Electronica
user_7290,d7f2093c-67de-4828-9442-a3fa87bc8cda,add_to_cart,2025-04-10,Argentina,desktop,organic,Moda
user_5133,00d00824-7bd1-4c7d-bd2f-4b5686195f52,add_to_cart,2025-03-16,Argentina,mobile,paid_search,Electronica
user_4715,301d7798-21ff-4a8f-bfe5-5a21c4a92e7a,add_payment_info,2025-06-04,Mexico,desktop,social,Electronica
user_3270,571edb85-11e0-416a-87ab-8ad967b48bd2,add_to_cart,2025-06-13,Colombia,desktop,paid_search,Hogar
user_4112,8e7adf3f-f28c-45fe-af0d-f66343be9710,select_item,2025-02-19,Colombia,desktop,social,Electronica
user_6456,3d81160c-0147-481b-af5e-f1859b81661f,begin_checkout,2025-04-29,Colombia,desktop,paid_search,Hogar
user_5682,5f720a23-ab40-4721-ba59-ab8bb2a7a2b2,purchase,2025-05-19,Colombia,desktop,social,Hogar
user_5138,7e8b15a7-6b83-4824-81ad-677388b243a6,add_to_cart,2025-01-16,Argentina,desktop,social,Electronica
user_4361,e3515bc9-148f-4acf-8993-aa03d35f1482,add_to_cart,2025-05-16,Mexico,desktop,paid_search,Electronica
user_196,96a117d4-c095-44f9-a211-d56e5b728f69,first_visit,2025-04-02,Mexico,mobile,social,Moda
user_7146,150e1525-d657-431d-92e4-3b109fcd5bca,first_visit,2025-01-07,Colombia,desktop,paid_search,Hogar
user_7249,aa21551d-7dee-4e41-9efb-e17eded005bc,first_visit,2025-05-01,Argentina,mobile,social,Moda
user_7227,5bae3835-ffdf-4462-b33e-ed2de1b6603b,first_visit,2025-06-03,Mexico,desktop,organic,Hogar
user_3857,ab4fab35-3c80-4c4e-be3f-c78bd8dcaf2e,select_item,2025-01-14,Colombia,desktop,social,Electronica
user_2031,7bf1cb9c-e9e6-4182-825d-765da93da611,first_visit,2025-06-17,Colombia,desktop,organic,Moda
user_1746,8f51aa00-ea2a-446e-b74e-78a746418cc3,add_to_cart,2025-01-08,Mexico,desktop,social,Moda
user_5534,85f406f2-22c6-48cb-8322-b96304919083,first_visit,2025-05-16,Mexico,desktop,organic,Electronica
user_6820,8bd7374d-5021-49da-adfc-6e9d2a25fceb,first_visit,2025-06-11,Mexico,desktop,paid_search,Moda
user_6131,5058b415-ddbf-4b92-a8ad-da63f3284b81,add_payment_info,2025-05-30,Argentina,desktop,paid_search,Electronica
user_3562,b50b5e56-b69c-4706-b1e6-353949ebfc09,purchase,2025-03-07,Mexico,mobile,paid_search,Moda
user_1453,ccf49fe9-0b38-472f-a801-5c5d3fb64085,select_item,2025-01-18,Mexico,desktop,social,Electronica
user_5214,851ad22e-6439-4f33-90ad-28b039e5e238,add_payment_info,2025-03-25,Argentina,mobile,social,Electronica
user_1053,84a2a077-76c1-4a97-9a92-32e7a9886fc2,add_to_cart,2025-05-07,Colombia,mobile,social,Hogar
user_1548,2dc3c6c3-f2bb-431a-80bb-d9d02d25a59b,select_item,2025-02-17,Argentina,desktop,organic,Hogar
user_6177,edd600a8-c74c-4de5-8fa5-6ec2b61599c0,select_item,2025-02-06,Argentina,mobile,paid_search,Hogar
user_1887,b3786f16-50d1-48a1-907d-edada2cc179c,first_visit,2025-01-25,Argentina,mobile,organic,Moda
user_4726,8b25a5ce-0145-4889-b1ee-bb1a45697c15,begin_checkout,2025-06-08,Colombia,desktop,paid_search,Electronica
user_3878,597b2253-e84d-4473-bfdb-ec4325673193,add_to_cart,2025-04-18,Mexico,desktop,paid_search,Hogar
user_5703,6be3d740-c3c5-48cc-a43a-9088a1f85be2,first_visit,2025-06-07,Argentina,desktop,paid_search,Electronica
user_7468,ff7ea60f-a133-46b8-b5f0-2ced11a1345a,add_payment_info,2025-02-19,Argentina,desktop,paid_search,Moda
user_3098,9720c5ef-a9b7-4e7b-907f-4f66e38f6090,first_visit,2025-05-23,Colombia,desktop,social,Electronica
user_6165,e6f9b788-b57a-42c8-a213-9fb3146db3bd,select_item,2025-01-26,Mexico,desktop,organic,Hogar
user_6884,8223e9a2-7aa7-477b-abde-1b33829fb54d,add_to_cart,2025-06-21,Colombia,mobile,paid_search,Moda
user_4686,3a62c849-d2fe-4a03-9509-0620377633c4,add_to_cart,2025-01-03,Colombia,mobile,social,Hogar
user_7201,2df391d9-73c7-4f62-9190-6b12f76987aa,add_payment_info,2025-02-13,Argentina,desktop,organic,Hogar
user_1290,1342740c-6706-4169-952e-e67a54088877,add_to_cart,2025-02-01,Argentina,mobile,social,Hogar
user_1746,f905b7e7-0f1a-4210-ba54-800d7a486727,purchase,2025-01-07,Mexico,desktop,organic,Moda
user_3153,1c0b691b-caba-4c65-825e-228e18324c04,add_payment_info,2025-02-11,Argentina,mobile,organic,Electronica
user_2192,bdd95c9d-14ca-40e7-bccc-a70aebe6051c,begin_checkout,2025-03-30,Colombia,desktop,social,Hogar
user_5326,3fd7c85c-da01-4376-be22-63c4ff220320,first_visit,2025-01-23,Colombia,desktop,paid_search,Moda
user_7146,3e5ac521-235b-498f-baa7-4b078ffc32fb,first_visit,2025-05-14,Colombia,desktop,social,Hogar
user_7865,7557757b-5cbf-4e3b-b0d0-0c48fbafc63b,select_item,2025-03-23,Colombia,mobile,organic,Electronica
user_5873,faf1b9ec-0bf5-479a-b65b-9f7fdf828cf1,add_payment_info,2025-05-13,Argentina,desktop,social,Electronica
user_3590,fe0158c8-ef80-4730-b11c-c61e909afe6c,first_visit,2025-02-11,Colombia,mobile,organic,Moda
user_1924,799b2c91-aa63-4f00-9848-551136674f3f,select_item,2025-02-28,Mexico,desktop,paid_search,Hogar
user_6348,4b165404-d5cb-4860-ac65-53337e3469e8,first_visit,2025-05-02,Argentina,mobile,organic,Hogar
user_1446,7c8874a4-a9d1-452e-ae09-251243b0911d,select_item,2025-06-04,Argentina,desktop,paid_search,Hogar
user_78,4ff5c474-b0b6-40ee-8bf7-df0e6077fd53,begin_checkout,2025-01-26,Argentina,mobile,social,Moda
user_2232,a66c643a-5bd7-4967-9a0e-05a14095372b,select_item,2025-05-22,Argentina,desktop,organic,Hogar
user_4959,c0a93939-4d23-402e-aae9-a0e3363367c7,add_to_cart,2025-04-04,Colombia,desktop,social,Hogar
user_5673,54cd83b3-04b5-4c73-b6bc-1adea088fa55,first_visit,2025-05-24,Mexico,desktop,paid_search,Moda
user_2079,aee0d7c5-c0d2-47dd-b759-3894b332d835,begin_checkout,2025-03-08,Mexico,desktop,social,Electronica
user_6191,3c805bad-d09a-4643-9726-a078670da1e4,begin_checkout,2025-04-21,Colombia,desktop,social,Electronica
user_5880,be6ee354-8f33-4bf6-858e-6f2f3840f1fd,first_visit,2025-04-28,Argentina,desktop,social,Hogar
user_6250,7d453425-0e1f-4c09-8a31-46da69ca2222,purchase,2025-05-13,Colombia,mobile,paid_search,Electronica
user_6799,5b26cf64-fe7c-4476-8be6-5fe3bd1832c3,begin_checkout,2025-03-11,Mexico,mobile,organic,Moda
user_1244,ea49e883-643a-412f-bcb9-6a4527f664ce,purchase,2025-02-16,Mexico,desktop,social,Electronica
user_6112,d03ce205-38ed-4719-a117-e4ddd32a1256,add_to_cart,2025-05-04,Colombia,desktop,organic,Moda
user_4278,fcb6b43a-9bb4-44a1-b795-734dbb121403,first_visit,2025-02-10,Mexico,mobile,social,Moda
user_278,92cd633c-5e98-4603-8e96-4cfad6e581e4,first_visit,2025-01-21,Colombia,desktop,social,Electronica
user_2924,b222f005-7785-4b05-9b74-0dc7369f0f87,first_visit,2025-06-11,Colombia,mobile,paid_search,Hogar
user_5316,66780afa-600a-4b97-8f15-210ada0562df,add_to_cart,2025-04-26,Mexico,mobile,social,Hogar
user_4236,8a7a2935-8902-48ac-8330-f00e96041859,purchase,2025-06-13,Argentina,desktop,paid_search,Moda
user_3301,f184798f-e1d6-4bfe-a8fe-de310628c166,select_item,2025-06-04,Colombia,desktop,organic,Moda
user_4927,c9d34317-8ab2-4ed7-b99a-b505d0fcef22,first_visit,2025-05-10,Argentina,mobile,organic,Hogar
user_1821,91f01015-444e-4bf4-b124-5f5ca602b129,first_visit,2025-02-09,Colombia,mobile,organic,Electronica
user_1086,488de073-91ed-4246-8fff-6aa0b421d178,add_to_cart,2025-03-29,Colombia,mobile,paid_search,Hogar
user_7269,53bb233f-347a-4f64-9a26-74f240a47775,add_to_cart,2025-01-12,Argentina,desktop,organic,Moda
user_6552,b0e66ffa-b08a-47e5-a4e3-ffb5c8053c5f,first_visit,2025-04-29,Colombia,desktop,social,Moda
user_4379,803039b4-3a59-4ec8-8eb4-69f871ab11c0,select_item,2025-03-26,Colombia,desktop,social,Hogar
user_3081,8b457d94-2ac0-4e9f-806d-a2342518076d,first_visit,2025-02-26,Colombia,desktop,social,Hogar
user_5224,d0edc42c-595d-4547-abd8-1453ae52e1e6,first_visit,2025-02-12,Argentina,mobile,social,Moda
user_2887,de359ce3-270b-4b88-a07c-9fd90f1d3ba8,purchase,2025-01-03,Mexico,mobile,paid_search,Electronica
user_1630,1f20bbff-52b4-4877-b416-795bba3dce92,begin_checkout,2025-06-20,Mexico,desktop,paid_search,Moda
user_4360,4290bd53-c95c-4bd5-a060-e3566bfc69c7,first_visit,2025-06-29,Argentina,mobile,social,Hogar
user_3462,4fb5a6ca-e186-41e6-8fe9-972bd2cda18e,add_to_cart,2025-05-17,Argentina,desktop,organic,Hogar
user_834,af63f8e8-bb95-4e6a-930a-367187c0839e,select_item,2025-01-21,Colombia,mobile,social,Electronica
user_2074,22709ffc-2231-4e6e-97f7-61355aba53e1,begin_checkout,2025-03-22,Argentina,desktop,paid_search,Hogar
user_5787,2595760b-f5bf-431c-8aad-129271cc8911,first_visit,2025-06-04,Argentina,desktop,social,Electronica
user_7280,194965e8-8d81-4861-bebc-d67dd1bbcd35,begin_checkout,2025-02-26,Colombia,desktop,organic,Moda
user_4152,ab6087c2-8349-4ea2-b664-102be9377b36,begin_checkout,2025-06-12,Argentina,desktop,organic,Hogar
user_1151,1f1fffc4-31fa-40a8-be34-b0bb9dc4f280,first_visit,2025-05-01,Mexico,mobile,social,Hogar
user_2103,679afd94-fe73-4efc-88fe-572c16cc92d4,first_visit,2025-02-23,Argentina,mobile,social,Hogar
user_7784,7c7fedfb-c740-4ddd-8edd-77cef9cb2d5f,begin_checkout,2025-03-10,Mexico,desktop,paid_search,Electronica
user_3598,c2f9f510-fb31-4b59-b616-14324eff9d8e,purchase,2025-01-13,Mexico,desktop,organic,Electronica
user_6728,e0d89153-7221-4bd7-82c1-7d811d797a2c,select_item,2025-01-31,Mexico,mobile,organic,Moda
user_4367,023595eb-b88a-4687-83a2-52bea6d86499,add_to_cart,2025-06-18,Colombia,desktop,paid_search,Moda
user_6072,d3f1829c-a998-48b8-936a-d4e373cba71c,select_item,2025-02-20,Mexico,mobile,social,Moda
user_7599,70a853a1-a28d-48c2-b0b2-fb3354381b16,first_visit,2025-03-01,Argentina,mobile,social,Electronica
user_1956,9a19c10b-0d70-4f37-82d1-cc4babdf0bd1,first_visit,2025-04-02,Mexico,mobile,paid_search,Electronica
user_3718,18751323-33c6-46ab-9b64-086a1a376489,add_to_cart,2025-04-29,Argentina,desktop,organic,Hogar
user_3291,3e7873bd-89b2-4490-9e7c-a81123137669,first_visit,2025-03-14,Mexico,desktop,social,Moda
user_3473,65bff50e-a0f3-44fc-ba3f-cea1772afd4f,purchase,2025-06-15,Mexico,desktop,social,Electronica
user_7283,64fe7952-9d7a-4f18-892b-d653fce98212,begin_checkout,2025-04-16,Mexico,mobile,social,Hogar
user_1790,92d6c6d7-34df-40c2-80ee-52180a53b790,add_payment_info,2025-03-26,Mexico,desktop,organic,Electronica
user_2086,b8c0d1f3-b897-47bf-9e02-7f4dcafc99f0,first_visit,2025-02-23,Mexico,desktop,social,Electronica
user_6008,ebe9b5fc-fa66-409d-ad35-a0dc33df8959,select_item,2025-04-18,Colombia,mobile,organic,Electronica
user_6435,443e504e-a71b-401e-8c21-832ca4d48c55,add_payment_info,2025-04-05,Mexico,desktop,organic,Moda
user_244,d88c0990-f363-422b-b5ba-77f23cdbb06d,first_visit,2025-02-10,Mexico,mobile,paid_search,Hogar
user_6504,b7136736-eaef-4e9d-96da-21adfcf2f515,begin_checkout,2025-01-13,Colombia,mobile,social,Electronica
user_7457,a3c7d39e-0164-4de5-b18c-04e559ffb72b,first_visit,2025-03-29,Mexico,mobile,paid_search,Moda
user_2295,a9fe210a-bfcd-41ef-aa24-b6ea0370b6e6,begin_checkout,2025-03-04,Mexico,desktop,social,Hogar
user_6427,71e6526b-ee64-4e0e-96c1-f537cca841e5,add_to_cart,2025-05-27,Argentina,desktop,paid_search,Moda
user_5855,de351b32-1303-4a72-b65d-b1291bda61aa,first_visit,2025-01-10,Argentina,desktop,social,Moda
user_3843,091e2767-93bb-459d-ba0b-2000d2184c09,purchase,2025-04-06,Argentina,desktop,organic,Moda
user_3356,fa224d50-8e7a-48ea-8877-e08afe1f63b5,first_visit,2025-01-12,Mexico,mobile,organic,Moda
user_6032,06c41a16-dd28-450e-b0fd-9158967fe711,first_visit,2025-03-10,Argentina,desktop,organic,Moda
user_221,322b3e9c-9998-4413-abbb-c15b03fd09cc,first_visit,2025-06-20,Argentina,mobile,paid_search,Hogar
user_2142,7d79cbfa-ef3a-49b8-ba9c-29ef0fbcdc75,begin_checkout,2025-03-27,Colombia,desktop,paid_search,Hogar
user_7778,2fec876c-ed06-4e72-994e-9c2bdb560797,begin_checkout,2025-05-10,Argentina,mobile,social,Electronica
user_4557,87cb98b0-f2f9-4d41-8d18-93c9014010d0,first_visit,2025-01-04,Mexico,desktop,organic,Hogar
user_2712,d388d73b-e4b2-4be0-b77a-113783819cfc,select_item,2025-03-14,Argentina,mobile,paid_search,Hogar
user_5050,ebc4a6f0-77e7-4ed1-8956-7dfb1b3fab4b,add_to_cart,2025-04-27,Colombia,mobile,organic,Moda
user_5368,51247a71-47da-43ab-8373-972b0eb9762f,add_to_cart,2025-01-08,Colombia,mobile,paid_search,Moda
user_7117,2b7c72eb-dc36-42dd-9cf9-1338e6a6e5db,select_item,2025-05-28,Argentina,desktop,social,Moda
user_2455,47e9b116-94ba-4025-8769-96f13ef237c9,add_to_cart,2025-02-10,Mexico,desktop,paid_search,Electronica
user_7493,457fe2ce-280a-49af-b047-c403f02116c9,add_payment_info,2025-05-19,Argentina,desktop,organic,Electronica
