user_id,genero,edad,continente,pais,fecha_registro,tipo_suscripcion,puntos_cliente,medio_pago_guardado,tiene_tarjeta_retail,tiene_app_descargada,fecha_instalacion_app,notificaciones_activadas,plataforma_app,cantidad_ordenes,total_gastado,ticket_promedio,visitas_web,visitas_app,nivel_educativo
3a47e53a-457c-482b-88f9-1075e54fc3fc,M,31,Europa,Francia,2021-08-26,PREMIUM,2816,Tarjeta Credito Bancario,0,1,2023-12-18,1,iOS 17.1,24,3812.88,158.87,19,135,escolar_completa
f6c1127d-922a-4623-9eb5-cd5c9b2d5e5c,M,22,América,Colombia,2024-09-24,PREMIUM,2434,Tarjeta Credito Bancario,0,1,2025-03-17,1,iOS 16.1,25,3105.75,124.23,33,160,superior_incompleta
0e96bf2c-7e47-4ffc-96e5-56814843efbc,F,47,América,Canadá,2021-03-26,PREMIUM,10560,Mercado Pago,0,0,,0,,33,5062.53,153.41,112,0,superior_incompleta
f1b4f592-3a1c-42b8-86df-2229e0646d06,M,24,América,Chile,2022-04-03,ULTRA,5338,Tarjeta credito marketplace,1,1,2025-07-31,1,Android 13.3,25,8057.5,322.3,30,130,superior_incompleta
55be56ff-11d2-4bb0-8321-ace441ea6fac,M,24,América,Chile,2020-12-04,FREE,918,Tarjeta Credito Bancario,0,0,,0,,33,1584.66,48.02,123,0,superior_incompleta
8cf416f4-01c0-44ae-ab31-67852d3bcca0,F,25,América,Ecuador,2020-12-13,PREMIUM,8608,Tarjeta Credito Bancario,0,0,,0,,24,3436.8,143.2,124,0,escolar_incompleta
13a9bf56-a8f3-417b-b3f3-82e4c8dd5337,M,52,América,Colombia,2022-12-16,FREE,3639,Tarjeta Credito Bancario,1,0,,0,,14,672.42,48.03,153,0,escolar_completa
64d200f8-3dc1-490b-8244-2e22eb20011d,F,39,América,Colombia,2022-12-02,PREMIUM,6999,Tarjeta Credito Bancario,0,0,,0,,17,2483.02,146.06,97,0,escolar_completa
188767c5-7d81-4588-88fb-db0b8b36e777,F,38,América,Canadá,2022-08-02,ULTRA,17088,Tarjeta Credito Bancario,0,1,2025-01-02,1,Android 14.1,10,3563.1,356.31,26,142,superior_completa
22ac3fda-a6ed-4805-9086-55895bced84f,M,33,Asia,Malasia,2024-11-04,PREMIUM,3094,Tarjeta credito marketplace,1,0,,0,,34,6800.0,200.0,110,0,escolar_completa
b0021cb6-f891-4abb-bc95-3d1a3d3f8c67,M,24,América,Colombia,2022-07-08,PREMIUM,6318,Tarjeta credito marketplace,1,1,2023-11-16,1,iOS 17.2,38,5149.76,135.52,26,218,escolar_completa
19746696-4bb6-4737-b6ed-0074e00a70d2,M,48,América,EE. UU.,2020-12-03,FREE,5087,Mercado Pago,0,0,,0,,10,467.2,46.72,99,0,superior_completa
786bdf2a-df21-4e3c-9833-6d3948fd7b64,M,30,América,Canadá,2024-07-10,ULTRA,19752,Tarjeta Debido Bancario,0,1,2025-03-30,1,Android 13.2,13,3006.25,231.25,23,118,escolar_incompleta
03e1aa74-06cd-4fa7-b2e6-410534123ba5,NB,22,América,Argentina,2022-11-19,PREMIUM,6374,Tarjeta credito marketplace,1,1,2024-12-27,1,Android 13.3,33,4379.1,132.7,23,183,superior_incompleta
5340898f-8fe8-4c17-861e-8928f31d0589,F,36,América,México,2022-07-25,PREMIUM,5787,Tarjeta Credito Bancario,0,1,2024-03-15,1,Android 15.2,10,1563.3,156.33,17,114,escolar_completa
c998ea9e-7c75-4569-90fc-85fa5c46200d,F,31,América,Venezuela,2022-03-27,PREMIUM,2776,Tarjeta credito marketplace,1,0,,0,,13,2056.21,158.17,111,0,postgrado
531fff45-9d65-4d5e-a26a-36704b3560ab,F,29,Europa,Portugal,2022-12-18,FREE,4348,Tarjeta Credito Bancario,0,0,,0,,20,983.6,49.18,115,0,escolar_completa
15da233d-ee6e-4bc8-b93f-ca140ae59a9f,M,22,América,Canadá,2022-10-05,FREE,5531,Tarjeta credito marketplace,1,0,,0,,11,473.55,43.05,74,0,escolar_completa
f0ecefca-ca06-45bd-9747-0b5a377e5f1a,M,40,América,Argentina,2023-08-03,PREMIUM,3030,Mercado Pago,0,0,,0,,11,1606.11,146.01,112,0,escolar_completa
7335d27f-09f7-4205-a3e9-1d9e8f7d128e,M,44,América,Chile,2024-05-10,PREMIUM,2440,Tarjeta Credito Bancario,0,0,,0,,35,5116.3,146.18,115,0,escolar_completa
78974437-d8de-4c29-8a61-890990f576f7,M,29,América,México,2025-09-01,FREE,6235,Tarjeta credito marketplace,1,1,2025-10-01,1,iOS 18.5,13,619.71,47.67,31,155,escolar_completa
153cf076-4b3e-447b-8425-b5d7fc284361,M,27,América,Brasil,2022-09-14,PREMIUM,7377,Tarjeta Credito Bancario,0,0,,0,,27,3077.73,113.99,82,0,escolar_completa
1f7ab0e9-0618-444a-95e2-dfc8db45450a,F,31,América,Brasil,2022-02-07,PREMIUM,11266,Mercado Pago,0,0,,0,,35,5481.0,156.6,112,0,escolar_incompleta
acac0833-261d-46d4-89b2-f714019c3c98,M,34,América,EE. UU.,2024-04-08,FREE,4003,Mercado Pago,1,0,,0,,37,2039.81,55.13,70,0,superior_incompleta
f0856d38-0e46-40c6-9890-68b77f059428,F,41,América,Venezuela,2025-10-23,FREE,2715,Tarjeta credito marketplace,1,0,,0,,27,1007.1,37.3,119,0,superior_completa
bba30cef-6099-42e1-8206-cc347ac36238,F,21,América,EE. UU.,2024-11-24,PREMIUM,3652,Tarjeta Credito Bancario,0,0,,0,,10,1280.4,128.04,98,0,superior_completa
bd55e2f6-dd57-497b-b2ae-05ec74d15028,M,31,América,Venezuela,2025-10-06,FREE,598,Tarjeta Credito Bancario,0,1,2025-10-23,0,iOS 16.1,30,1349.1,44.97,17,194,escolar_completa
9107242a-71e6-4135-9d30-9e5e358a5e76,M,38,América,Chile,2021-08-22,FREE,2197,Tarjeta Credito Bancario,0,0,,0,,25,1051.0,42.04,133,0,superior_incompleta
53f71793-255a-4e77-b039-e580295a243a,F,25,Asia,Tailandia,2021-03-19,FREE,2260,Tarjeta Credito Bancario,0,0,,0,,40,2151.2,53.78,114,0,superior_completa
22363c92-9482-4bad-bc93-38a3ef25ea3e,F,30,América,Ecuador,2022-09-23,FREE,7661,Tarjeta credito marketplace,1,0,,0,,41,1459.6,35.6,78,0,postgrado
6300e018-bf45-4cf8-9b8a-7a1f22af23c7,NB,40,América,Colombia,2021-08-14,PREMIUM,3630,Tarjeta credito marketplace,1,0,,0,,19,2165.62,113.98,126,0,escolar_completa
b257f93c-e1b1-4562-a64f-cc8fc24f9010,M,34,América,Venezuela,2025-10-10,FREE,2251,Tarjeta Credito Bancario,0,1,2025-10-21,0,iOS 16.1,28,1414.84,50.53,14,75,escolar_completa
6e7d9af9-5522-4919-a1bf-c9da5b31f020,F,46,América,Venezuela,2024-01-10,FREE,4665,Mercado Pago,0,1,2024-02-19,1,Android 15.2,47,2310.52,49.16,15,162,escolar_completa
34e69489-64b0-4c40-bc0a-eea1736c501f,F,22,Oceanía,Nueva Zelanda,2020-11-12,PREMIUM,9886,Paypal,0,1,2020-12-11,0,Android 13.2,14,1824.06,130.29,17,174,superior_completa
3ccb2065-0924-4fec-b2c2-8c7801519e1d,F,49,América,Argentina,2024-10-13,FREE,3498,Tarjeta Credito Bancario,0,1,2025-01-03,1,iOS 16.4,30,1158.3,38.61,30,157,escolar_incompleta
9a3da0f2-8705-4699-b0df-ad39267ac82e,NB,34,Europa,Portugal,2021-12-13,ULTRA,4460,Tarjeta credito marketplace,1,1,2024-08-04,1,iOS 18.5,14,4089.54,292.11,24,107,escolar_completa
e7620bf5-6510-4825-891f-d87ee4b0fb1d,F,28,América,Colombia,2022-12-04,PREMIUM,765,Tarjeta Debido Bancario,0,1,2024-11-18,1,Android 12.0,13,1575.21,121.17,28,99,escolar_completa
a605cb95-04f8-453e-b472-78e6360d428a,F,28,América,Brasil,2024-05-19,FREE,6557,Tarjeta Debido Bancario,0,1,2025-01-30,1,iOS 17.2,23,885.96,38.52,32,160,escolar_completa
a91a52d9-ba3e-4956-826a-a7406623b634,M,39,América,Brasil,2022-08-24,PREMIUM,2560,Mercado Pago,1,1,2025-03-25,1,Android 12.0,8,932.0,116.5,28,224,escolar_completa
c6300fc5-f50a-40ec-8fac-c64e92176e43,M,53,América,Perú,2024-07-14,PREMIUM,4884,Tarjeta Debido Bancario,0,1,2025-04-25,1,Android 14.1,9,1314.63,146.07,16,125,escolar_completa
05ce4855-e875-442f-bf74-c013ef976a43,SR,30,Oceanía,Nueva Zelanda,2021-06-11,ULTRA,7658,Tarjeta Credito Bancario,0,1,2021-09-23,1,iOS 18.5,33,6666.99,202.03,33,145,superior_incompleta
78cc7167-c633-4f15-98f7-c6089c17661f,M,43,América,Colombia,2024-12-13,PREMIUM,9978,No agregado,0,1,2025-09-14,0,Android 13.3,35,4532.5,129.5,34,153,escolar_completa
05ebc3ba-954f-42f5-bed4-c1ac42ba6c6f,M,36,América,EE. UU.,2021-12-02,PREMIUM,5985,Tarjeta Debido Bancario,0,0,,0,,18,2709.36,150.52,180,0,escolar_completa
45624fdf-0d10-4d25-8f9a-88778b4d2b2f,F,44,América,Venezuela,2025-08-02,ULTRA,6972,Tarjeta credito marketplace,1,1,2025-08-25,0,iOS 16.1,35,10918.95,311.97,30,137,escolar_completa
46a37b5b-2323-4259-9da6-ee6561355a9d,F,27,América,México,2021-09-14,FREE,5903,Tarjeta credito marketplace,1,0,,0,,36,1616.4,44.9,82,0,superior_incompleta
581c9bf7-a8c4-41b8-b68d-fbfd1218e420,F,41,América,Argentina,2021-10-18,PREMIUM,8238,Mercado Pago,0,1,2024-03-19,1,iOS 17.2,7,1001.14,143.02,28,167,escolar_completa
99760830-38fa-40a4-9152-07d1532bd0f6,F,39,América,México,2022-09-26,FREE,917,Tarjeta Debido Bancario,0,0,,0,,17,760.41,44.73,113,0,escolar_completa
d7df7276-c658-4756-b2bc-d2eaf9bcb99b,M,40,Europa,Suiza,2025-08-27,FREE,4956,Tarjeta Credito Bancario,0,1,2025-09-30,1,Android 13.2,48,2058.72,42.89,27,161,superior_incompleta
5080dd98-c64b-4d27-a57c-beadd60dc287,M,37,América,Colombia,2024-09-17,FREE,6780,Tarjeta credito marketplace,1,0,,0,,22,1236.62,56.21,116,0,superior_completa
3d780707-ca2f-47fd-8707-cd2fca2549cd,M,36,América,Colombia,2025-10-06,PREMIUM,10970,Tarjeta Credito Bancario,1,0,,0,,32,4546.24,142.07,137,0,escolar_completa
2e1eff50-5d21-4c3e-8fa9-6ef5964a52f5,F,31,América,Perú,2024-03-28,PREMIUM,8328,Tarjeta credito marketplace,1,1,2025-08-10,1,Android 13.2,7,1047.34,149.62,38,208,superior_completa
6eb16594-1fc7-4e0d-8ad3-d313f3a6ba75,F,37,Europa,Portugal,2025-09-11,ULTRA,13058,Mercado Pago,0,0,,0,,4,1438.0,359.5,137,0,superior_incompleta
699f623b-7e39-4f4c-b58f-7c1bf3712f9a,M,43,América,Canadá,2023-08-14,PREMIUM,2974,Tarjeta Debido Bancario,0,1,2023-10-13,1,Android 13.2,35,5393.85,154.11,18,162,superior_completa
1aea3648-a433-45f5-8938-d9ae9d9ef591,M,33,América,Argentina,2023-12-15,ULTRA,14928,Tarjeta credito marketplace,1,1,2025-06-04,1,Android 15.2,35,11765.6,336.16,50,170,postgrado
858e4652-3c7e-44eb-8c39-0f48bef1dc1d,F,27,América,EE. UU.,2022-08-05,ULTRA,3958,Tarjeta Credito Bancario,0,1,2022-11-21,1,iOS 17.1,19,5978.35,314.65,21,152,superior_completa
db4d52ad-79c7-4fbb-a19b-001f85a6187b,F,28,América,Perú,2022-08-11,PREMIUM,6837,Tarjeta credito marketplace,1,1,2025-04-22,1,Android 14.1,14,1483.02,105.93,31,123,superior_completa
87dbb33a-927e-4243-b5e2-4da935880efe,M,44,América,Venezuela,2021-04-07,ULTRA,5930,Tarjeta Debido Bancario,0,1,2025-04-12,1,Android 14.1,4,1212.52,303.13,29,131,superior_incompleta
cf829315-f37f-45e7-932e-6204e5f0932d,M,22,América,Perú,2025-08-08,PREMIUM,9370,Tarjeta credito marketplace,1,0,,0,,15,2287.2,152.48,113,0,escolar_completa
9f668a34-eeea-4c41-8bf6-87332ca53dbe,NB,43,África,Marruecos,2025-03-20,FREE,1801,Tarjeta Credito Bancario,0,0,,0,,30,855.3,28.51,64,0,escolar_incompleta
276036da-70e2-436e-8457-7eae08385d1c,M,47,América,Venezuela,2021-10-26,FREE,3233,Tarjeta credito marketplace,1,0,,0,,16,852.16,53.26,129,0,superior_completa
853f2016-0f19-4c05-bb25-df0c99734691,M,39,América,Perú,2025-02-15,ULTRA,18802,Tarjeta Credito Bancario,0,1,2025-07-06,1,Android 13.2,30,10899.9,363.33,28,125,escolar_completa
bc4982b0-dd55-4a53-a942-1f9d7dc66c20,F,48,Europa,Reino Unido,2023-08-05,FREE,6842,Tarjeta credito marketplace,1,1,2024-01-16,0,Android 15.2,20,684.2,34.21,28,130,superior_incompleta
e025da8a-5880-4fb7-9032-50335363ab8b,M,25,América,Chile,2024-09-09,ULTRA,15772,Tarjeta Credito Bancario,0,1,2025-02-24,1,iOS 16.1,8,2209.44,276.18,21,194,superior_incompleta
2a801fb0-fbda-4981-bd43-a196f2debe2c,F,23,América,Chile,2022-12-22,FREE,1123,Tarjeta credito marketplace,1,0,,0,,47,2064.71,43.93,75,0,superior_completa
f8012ae4-acf6-4ac3-a2b7-54438bee3502,F,37,América,Venezuela,2023-09-07,PREMIUM,10632,Paypal,0,1,2023-11-25,1,iOS 17.1,23,2912.26,126.62,37,188,escolar_completa
4f7745e0-ea88-4ec0-9927-9f041ad79470,M,19,América,Brasil,2021-08-17,FREE,3582,Tarjeta Debido Bancario,0,1,2024-08-04,0,KaiOS,8,393.04,49.13,29,160,postgrado
7627ab46-acd4-422a-ae78-36fcaf511955,F,37,América,Colombia,2021-12-03,PREMIUM,5328,Tarjeta credito marketplace,1,1,2025-01-13,1,iOS 17.1,25,3516.0,140.64,26,145,superior_completa
443dd580-32a1-4ab0-aa69-e9f56ba42bea,M,41,América,Ecuador,2023-04-19,FREE,6218,Tarjeta Credito Bancario,1,1,2024-07-01,0,iOS 17.1,49,2020.76,41.24,23,157,superior_incompleta
df1bd705-e9bc-4834-8b6e-f8eec92ae2f4,M,28,América,Ecuador,2021-12-05,ULTRA,6592,Paypal,0,1,2024-06-20,1,Android 15.2,13,4987.19,383.63,15,218,escolar_incompleta
a3d34e6f-da53-4c2e-902b-c8ecad9d1ca2,NB,25,América,Colombia,2022-08-28,PREMIUM,11680,Paypal,0,0,,0,,39,6352.32,162.88,119,0,superior_completa
fbeaaaaa-85b4-46a4-ae25-a235a1e1dc82,F,29,América,Perú,2025-10-13,FREE,1308,Tarjeta Credito Bancario,0,0,,0,,22,1266.54,57.57,132,0,superior_incompleta
1d369f03-17fb-4afc-9ddd-a71a0930c66e,F,31,América,Ecuador,2022-03-13,FREE,7665,Tarjeta credito marketplace,1,1,2024-09-16,1,iOS 17.2,17,666.4,39.2,26,185,superior_incompleta
5b4a4482-7fcb-479e-866d-746064108a2a,M,34,Europa,Países Bajos,2020-12-13,PREMIUM,948,Tarjeta Credito Bancario,0,1,2023-12-10,0,Android 13.3,19,2233.64,117.56,41,161,escolar_completa
a335cc59-1edf-46d2-afeb-b88054301157,F,22,América,Perú,2024-09-01,FREE,6973,Tarjeta Credito Bancario,0,0,,0,,44,1507.44,34.26,63,0,superior_completa
22e97e89-e549-4a00-aa6e-d586f86c8b79,F,48,América,México,2021-08-17,ULTRA,12950,Tarjeta Debido Bancario,1,1,2023-11-29,1,iOS 17.1,9,3302.28,366.92,33,173,escolar_completa
97ddb01c-b72f-41bf-82bd-8b54fa405d4a,M,47,Europa,Portugal,2024-12-10,PREMIUM,924,Mercado Pago,1,0,,0,,15,2016.9,134.46,122,0,postgrado
ca7c2bb3-70ec-4179-9021-e95e78b20bba,M,48,América,Perú,2022-09-11,ULTRA,10108,Tarjeta Debido Bancario,1,1,2023-08-27,1,iOS 18.5,22,7007.44,318.52,27,116,escolar_completa
e2b258b0-4e18-4ef7-9e4b-d00d281cab4e,M,47,América,Argentina,2025-09-12,FREE,5350,Tarjeta Debido Bancario,0,0,,0,,34,1809.48,53.22,84,0,postgrado
52bff3c2-3fb6-4705-9d39-ab8977e3365f,F,31,Europa,Italia,2023-08-01,FREE,2408,Tarjeta Credito Bancario,0,0,,0,,9,529.02,58.78,125,0,superior_completa
abb35659-897c-4506-b988-aa218ca097f8,F,38,América,Colombia,2021-08-02,FREE,1138,Tarjeta credito marketplace,1,0,,0,,33,1542.09,46.73,116,0,superior_incompleta
85867016-3d65-4bf8-8a25-f7c16a65091f,M,35,Oceanía,Nueva Zelanda,2024-02-16,ULTRA,3618,Tarjeta Debido Bancario,0,1,2024-10-16,0,Android 15.2,14,4918.48,351.32,32,177,escolar_completa
704f987c-ac77-496a-8d43-157659fb8075,M,32,América,Canadá,2022-06-13,FREE,2120,Tarjeta credito marketplace,1,1,2025-06-26,1,iOS 18.5,34,1249.5,36.75,8,174,superior_incompleta
c82b6e71-ba46-46fe-b133-799b5cf9d256,F,43,América,Brasil,2022-07-28,PREMIUM,4245,Mercado Pago,0,1,2023-04-25,0,iOS 16.1,28,3610.04,128.93,26,137,escolar_completa
3516264e-b2d6-495b-84b6-5dbaf8374444,M,18,Europa,Suiza,2023-09-07,FREE,5137,Mercado Pago,0,0,,0,,38,1518.1,39.95,51,0,superior_incompleta
50de2b41-3079-4b4e-8eb9-f4857adb8546,F,30,América,Venezuela,2021-12-17,ULTRA,13688,Tarjeta Credito Bancario,0,1,2024-06-30,1,iOS 16.4,3,889.47,296.49,23,138,escolar_completa
05a2f70e-5661-45db-8786-451da08ab442,M,29,Europa,Francia,2021-08-22,ULTRA,18975,Tarjeta credito marketplace,1,1,2022-11-26,1,Android 15.2,34,12198.18,358.77,14,178,escolar_completa
72073c2c-298d-4979-a294-1b3300f31e15,F,32,América,Brasil,2025-04-06,FREE,7862,Paypal,0,1,2025-06-25,1,Android 13.2,15,602.4,40.16,29,110,escolar_completa
39bc86fa-0396-4815-9ed8-d2117c1b263f,F,20,América,Argentina,2023-12-07,PREMIUM,3892,Mercado Pago,0,1,2025-02-22,1,iOS 17.1,10,1458.5,145.85,40,98,superior_incompleta
c32aa40a-1f4b-43e3-beb1-86dee6192e4a,F,25,América,Ecuador,2024-11-20,PREMIUM,3777,Mercado Pago,0,1,2024-12-03,1,Android 13.2,38,5880.88,154.76,13,163,superior_incompleta
fb38f4e1-75f4-4a38-96f0-b5f762d753fb,M,45,América,Chile,2020-12-24,FREE,1799,Tarjeta credito marketplace,1,1,2024-01-20,1,iOS 16.1,17,674.9,39.7,34,151,superior_completa
117f73e9-ec69-4f39-bd9c-430b80a9c19f,M,58,América,Ecuador,2025-09-23,PREMIUM,6132,Mercado Pago,0,0,,0,,7,1114.68,159.24,70,0,superior_completa
ae0b1c76-a2d5-4b94-b7bb-cdb25aee2ee0,F,22,América,Venezuela,2022-12-10,PREMIUM,3717,Tarjeta Credito Bancario,0,1,2024-03-11,1,iOS 16.1,25,3610.0,144.4,19,149,superior_completa
40e84d20-455a-4d0f-bb9f-eff35e6a4911,F,34,América,EE. UU.,2024-10-02,FREE,4524,Tarjeta Debido Bancario,0,0,,0,,44,2442.88,55.52,132,0,escolar_completa
56df9ddf-2009-4e15-a055-00b50b71b6de,F,42,Europa,Francia,2024-08-14,ULTRA,6102,Paypal,0,1,2025-05-24,1,Android 13.2,34,10645.74,313.11,26,110,escolar_completa
a37be7a6-3fe2-426d-a5cb-3a973b7d9857,NB,44,América,Canadá,2022-03-04,PREMIUM,2380,Paypal,0,0,,0,,31,4908.54,158.34,110,0,superior_incompleta
94d520c7-6aa2-4b71-bdac-3025431783dd,F,41,América,Perú,2021-10-06,FREE,3631,Tarjeta credito marketplace,1,0,,0,,15,513.75,34.25,122,0,superior_completa
05f0cdaf-543e-4cfc-9d64-c4a579f01400,M,25,Europa,Francia,2022-09-26,ULTRA,11272,Tarjeta Credito Bancario,0,1,2023-02-26,1,Android 13.2,18,6256.26,347.57,33,195,postgrado
bdbc383f-53ed-490a-bd94-d25740c97bc1,F,33,América,Argentina,2021-08-23,PREMIUM,8620,Tarjeta Debido Bancario,0,0,,0,,17,2181.61,128.33,61,0,escolar_completa
4cbb7c99-ceb8-4df1-af0b-e8b4dc8f9d9d,F,46,América,México,2024-01-14,PREMIUM,10036,Tarjeta Credito Bancario,0,1,2025-08-17,1,iOS 17.1,9,1264.95,140.55,35,141,escolar_completa
af7bc25b-e92a-4140-83a9-bbc889b08ee4,F,35,América,Canadá,2023-09-28,FREE,7067,Paypal,1,0,,0,,33,1109.46,33.62,102,0,superior_completa
56262dcf-d9d7-4d72-990f-346698794175,M,51,América,Colombia,2023-12-20,PREMIUM,4538,Tarjeta credito marketplace,1,0,,0,,5,811.3,162.26,99,0,escolar_completa
62ab1c6d-105c-48ce-b973-e746b844f54b,F,27,América,EE. UU.,2024-09-17,PREMIUM,8628,Tarjeta Credito Bancario,0,1,2025-08-12,1,Android 13.2,31,4003.65,129.15,25,168,superior_incompleta
6711d26e-44da-49c4-b52f-24aac01d195d,F,36,América,México,2022-08-20,FREE,7292,No agregado,0,0,,0,,28,1331.4,47.55,77,0,superior_incompleta
0160509a-6c84-4e65-a2fd-793606ab9193,SR,37,África,Sudáfrica,2024-12-19,FREE,7085,Mercado Pago,1,0,,0,,14,603.54,43.11,96,0,superior_incompleta
c23607a1-e235-4454-94a4-f4588eb58a5d,NB,30,América,Argentina,2022-12-07,FREE,6860,Tarjeta Debido Bancario,0,0,,0,,25,1043.0,41.72,99,0,superior_completa
a273617b-a498-41f8-8468-047b42d8dec0,M,28,América,Argentina,2024-10-11,ULTRA,16845,Tarjeta Credito Bancario,0,1,2025-04-01,0,iOS 17.2,17,4791.79,281.87,25,105,superior_completa
2c43a862-66bd-4922-af51-9534d3ab80bc,F,21,Asia,Corea del Sur,2024-08-26,PREMIUM,10998,Tarjeta credito marketplace,1,0,,0,,25,2720.25,108.81,122,0,escolar_completa
93cf98fa-b47d-4433-80c1-31d72eb9e8c8,M,34,América,Colombia,2022-06-04,FREE,5910,Tarjeta Credito Bancario,0,1,2025-11-01,1,iOS 18.5,42,1807.68,43.04,26,162,superior_incompleta
cbd77bf1-6078-4fd6-85da-84d5ba176f96,F,32,América,Chile,2022-12-12,PREMIUM,2217,Tarjeta credito marketplace,1,0,,0,,21,2820.93,134.33,136,0,superior_completa
2e733a0d-48eb-4b3f-87e8-237c0d4f6c7b,F,25,Europa,Alemania,2022-03-27,FREE,3985,Tarjeta credito marketplace,1,1,2022-11-25,1,iOS 16.4,35,1465.45,41.87,30,93,postgrado
5d3dd46c-c403-4c4d-8541-dce7189fb91a,F,19,América,Colombia,2023-06-13,FREE,1729,Tarjeta credito marketplace,1,0,,0,,39,1890.33,48.47,110,0,superior_completa
24817ad7-7c6a-46b4-b176-1228eb9c7856,F,32,América,Argentina,2023-12-07,FREE,5652,Tarjeta credito marketplace,1,1,2024-09-06,1,iOS 16.1,42,1985.76,47.28,14,214,escolar_completa
9e943eb3-19de-496b-bb65-ef0f8044caf3,M,26,América,Canadá,2021-03-24,FREE,1418,No agregado,0,0,,0,,17,583.95,34.35,142,0,superior_completa
b2267633-0530-4940-8a5f-e572e089152f,M,30,América,Ecuador,2020-12-02,ULTRA,3630,Tarjeta credito marketplace,1,1,2021-11-21,1,iOS 17.2,14,5792.22,413.73,28,115,postgrado
e48c9815-01a9-42bd-83e0-bc6747014645,F,36,América,Chile,2021-12-05,PREMIUM,7350,Tarjeta credito marketplace,1,0,,0,,16,2591.36,161.96,37,0,superior_incompleta
a731351e-1a24-44aa-b5de-b6c083b93027,M,41,América,Ecuador,2021-12-11,PREMIUM,3285,Tarjeta Credito Bancario,0,0,,0,,13,1709.63,131.51,92,0,escolar_completa
fd46a688-de12-44c5-89f5-c5790492853c,F,31,América,Perú,2020-11-06,PREMIUM,4400,Mercado Pago,0,1,2024-03-07,0,Android 14.1,19,1803.48,94.92,22,124,superior_incompleta
bc6051d2-3a69-445f-90a7-807eb1526b41,M,31,América,México,2020-12-19,PREMIUM,3320,Tarjeta Debido Bancario,0,1,2025-01-19,1,iOS 18.5,29,3729.11,128.59,26,87,superior_completa
63ca1d01-c353-41f8-abad-632b82b1a7a0,F,28,América,Chile,2023-07-01,PREMIUM,2496,Tarjeta Credito Bancario,0,0,,0,,15,2226.15,148.41,112,0,escolar_completa
af462e16-99b4-4d72-8168-23d73ed4ff8b,F,19,América,Venezuela,2024-10-19,FREE,1393,Tarjeta Credito Bancario,0,0,,0,,21,1117.83,53.23,122,0,escolar_completa
c1fa8baa-b19d-4800-81e3-1ebf3bdd9161,F,51,América,Brasil,2021-11-28,FREE,7006,Paypal,0,0,,0,,29,1229.31,42.39,97,0,escolar_completa
35050ff8-8eae-4bc4-887b-381431529b24,M,30,Europa,Francia,2022-09-11,PREMIUM,4035,Mercado Pago,0,1,2024-01-04,1,Android 12.0,27,3808.89,141.07,33,192,escolar_completa
f5121734-071d-439b-bfa4-0295fb1bfb2e,M,35,África,Kenia,2021-05-13,PREMIUM,11434,No agregado,0,0,,0,,25,4048.25,161.93,83,0,escolar_completa
4e34816f-6ba5-4344-8b91-47d3aae86e42,F,45,América,Perú,2025-09-03,FREE,500,Tarjeta Credito Bancario,1,0,,0,,39,1638.0,42.0,83,0,superior_incompleta
f3e6e75a-c431-4fdc-8d5c-f0037410f0ed,M,41,América,Chile,2020-12-01,FREE,4079,Tarjeta Credito Bancario,0,0,,0,,39,1266.72,32.48,69,0,superior_incompleta
9f2da766-167f-4b49-bdd7-fcc9cadb84fa,M,41,América,Canadá,2024-09-19,FREE,7968,Tarjeta Credito Bancario,0,0,,0,,31,1283.4,41.4,110,0,superior_completa
6a15f5bf-88ce-4ea2-820f-25b3c6457e42,M,47,América,EE. UU.,2023-03-27,PREMIUM,6892,Tarjeta credito marketplace,1,1,2025-04-02,1,Android 14.1,19,3360.72,176.88,17,199,escolar_completa
790d7403-8a7c-4a81-8665-1f38aa52b5b3,F,42,América,Argentina,2023-03-13,FREE,1569,Tarjeta credito marketplace,1,1,2025-05-25,1,iOS 16.4,21,843.99,40.19,20,141,superior_completa
3bf4835f-6559-44d7-94a6-37b52f8bcacb,M,24,América,Venezuela,2023-10-25,PREMIUM,1862,Tarjeta Credito Bancario,0,1,2024-09-14,1,Android 14.1,39,5303.61,135.99,44,167,superior_incompleta
ef0d8286-638a-4d6e-8d44-10f9743fc8fa,F,28,América,Perú,2024-08-06,PREMIUM,8128,Tarjeta Debido Bancario,1,0,,0,,26,3913.78,150.53,87,0,escolar_completa
0060e709-6050-438e-8e1b-2368beb8508d,F,41,Europa,Alemania,2021-10-04,PREMIUM,5247,Tarjeta credito marketplace,1,0,,0,,29,4936.38,170.22,119,0,escolar_completa
85102136-2f45-4f5c-a76a-40a6af388637,M,30,América,Chile,2021-05-04,PREMIUM,7402,Tarjeta credito marketplace,1,1,2024-12-01,1,HarmonyOS,28,3796.24,135.58,34,202,superior_completa
f9817079-76fe-4a30-ae07-d71524eb7740,F,41,América,Perú,2025-09-26,ULTRA,14272,Tarjeta credito marketplace,1,0,,0,,29,7974.71,274.99,112,0,escolar_incompleta
79188bd6-b769-4133-98da-83ffd72c22f3,F,36,América,Canadá,2022-03-24,PREMIUM,2050,Tarjeta Credito Bancario,0,0,,0,,27,3802.95,140.85,123,0,escolar_completa
a68ca7a5-36da-4bdf-8164-f62557db41c3,F,24,América,Chile,2025-10-11,FREE,7744,Paypal,0,1,2025-10-31,1,iOS 17.1,18,745.2,41.4,21,136,postgrado
